"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC-BY"
"License URL","http://creativecommons.org/licenses/by/4.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=cetacea"
"Access Time","Fri 2017-02-03 02:22:27 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","cetacea"
"","timerule","major"
"","taxon_status","all"
"Elapsed Time","0.195"
"Records Found","4217"
"Records Returned","4217"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no"
"790123","occ","","","73366","Pachyacanthus suessi","species","138658","misspelling of, obsolete variant of","Pachyacanthus suessii","species","64470","Sarmatian","","12.7","11.608","18748"
"790124","occ","","","85507","Pachyacanthus suessi","species","138658","misspelling of, obsolete variant of","Pachyacanthus suessii","species","64470","Miocene","","23.03","5.333","18748"
"790125","occ","","","85509","Balaenopteridae indet.","family","42977","","Balaenopteridae","family","42977","Neogene","","23.03","2.588","18748"
"790126","occ","","","48029","Pachyacanthus sp.","genus","42946","","Pachyacanthus","genus","42946","Langhian","","15.97","13.82","18748"
"790127","occ","","","73276","Pachyacanthus suessi","species","138658","misspelling of, obsolete variant of","Pachyacanthus suessii","species","64470","Serravallian","","13.82","11.62","18748"
"790128","occ","","","85510","Balaenopteridae indet.","family","42977","","Balaenopteridae","family","42977","Miocene","","23.03","5.333","18748"
"790129","occ","","","70504","Balaenopteridae indet.","family","42977","","Balaenopteridae","family","42977","Sarmatian","","12.7","11.608","18748"
"790130","occ","","","65410","Cetotherium sp. ?","genus","36692","","Cetotherium","genus","36692","Burdigalian","","20.44","15.97","18748"
"790131","occ","","","85511","Pachyacanthus ? sp.","genus","42946","","Pachyacanthus","genus","42946","Pliocene","","5.333","2.588","18748"
"790132","occ","","","56694","""Cetotherium"" priscum","species","69837","nomen dubium","Cetacea","order","36652","Serravallian","","13.82","11.62","18748"
"790133","occ","","","47080","Champsodelphis n. sp. karreri","species","65724","nomen dubium","Odontoceti","suborder","42937","Sarmatian","","12.7","11.608","11981"
"790134","occ","","","47080","Champsodelphis n. sp. dubius","species","69730","nomen dubium","Odontoceti","suborder","42937","Sarmatian","","12.7","11.608","11981"
"790137","occ","","","48029","Acrodelphidae indet.","family","42962","corrected to","Acrodelphinidae","family","42962","Langhian","","15.97","13.82","18748"
"790138","occ","","","47080","Acrodelphidae indet.","family","42962","corrected to","Acrodelphinidae","family","42962","Sarmatian","","12.7","11.608","18748"
"790139","occ","","","56694","Acrodelphidae indet.","family","42962","corrected to","Acrodelphinidae","family","42962","Serravallian","","13.82","11.62","18748"
"790140","occ","","","85507","Acrodelphis ? sp.","genus","36653","nomen dubium","Odontoceti","suborder","42937","Miocene","","23.03","5.333","18748"
"790141","occ","","","65181","Cyrtodelphis sulcatus","species","63737","recombined as","Schizodelphis sulcatus","species","63687","Burdigalian","","20.44","15.97","18748"
"790142","occ","","","65181","Cyrtodelphis sp.","genus","36698","objective synonym of","Schizodelphis","genus","36848","Burdigalian","","20.44","15.97","18748"
"790143","occ","","","65181","Acrodelphidae indet.","family","42962","corrected to","Acrodelphinidae","family","42962","Burdigalian","","20.44","15.97","18748"
"790144","occ","","","65181","Acrodelphis krahuletzi","species","65728","nomen dubium","Odontoceti","suborder","42937","Burdigalian","","20.44","15.97","18748"
"790145","occ","","","56462","Acrodelphidae indet.","family","42962","corrected to","Acrodelphinidae","family","42962","Serravallian","","13.82","11.62","18748"
"790146","occ","","","85513","Acrodelphidae indet.","family","42962","corrected to","Acrodelphinidae","family","42962","Tortonian","","11.62","7.246","18748"
"790148","occ","","","85514","Ziphius n. sp. priscus","species","121514","nomen dubium","Cetacea","order","36652","Tortonian","","11.62","7.246","28902"
"790199","occ","","","67024","n. gen. Homaeocetus n. sp. villersii","species","64600","subjective synonym of","Scaldicetus caretti","species","64596","Middle Miocene","","15.97","11.608","12761"
"790200","occ","","","70504","Acrodelphidae indet.","family","42962","corrected to","Acrodelphinidae","family","42962","Sarmatian","","12.7","11.608","12761"
"790201","occ","","","85507","Acrodelphidae indet.","family","42962","corrected to","Acrodelphinidae","family","42962","Miocene","","23.03","5.333","12761"
"790202","occ","","","73366","Squaloceti indet.","unranked clade","68694","","Squaloceti","unranked clade","68694","Sarmatian","","12.7","11.608","12761"
"792524","occ","","","49685","Eucetotherium sp.","genus","81063","","Eucetotherium","genus","36716","Serravallian","","13.82","11.62","28993"
"792525","occ","","","49685","Plesiocetopsis sp.","genus","81064","","Plesiocetopsis","genus","36816","Serravallian","","13.82","11.62","28993"
"792526","occ","","","49685","Cetotheriophanes sp.","genus","81105","","Cetotheriophanes","genus","64580","Serravallian","","13.82","11.62","28993"
"792527","occ","","","49685","Cetotherium aff. mayeri","species","70380","invalid subgroup of","Mithridatocetus","genus","347264","Serravallian","","13.82","11.62","28993"
"792531","occ","","","47465","Plesiocetus n. sp. sprangi","species","108943","nomen dubium","Heterocetus","genus","36726","Late Miocene","Late Pliocene","11.608","2.588","12883"
"792532","occ","","","47465","Amphicetus n. sp. verus","species","64452","nomen dubium","Amphicetus","genus","36661","Late Miocene","Late Pliocene","11.608","2.588","12641"
"794709","occ","","","86236","Eschrichtius robustus","species","81900","","Eschrichtius robustus","species","64488","Late Pleistocene","","0.126","0.0117","29063"
"794726","occ","","","86251","Balaenotus insignis","species","64447","","Balaenotus insignis","species","64447","Pliocene","","5.333","2.588","28979"
"794727","occ","","","86251","Balaenotus n. sp. lawleyi","species","140404","nomen nudum","Balaenidae","family","42978","Pliocene","","5.333","2.588","28979"
"794728","occ","","","86251","Balaenotus n. sp. meneghinii","species","139701","nomen nudum","Balaenidae","family","42978","Pliocene","","5.333","2.588","28979"
"794738","occ","","","86271","Cetacea indet.","order","36652","","Cetacea","order","36652","Late Pleistocene","","0.126","0.0117","29072"
"794741","occ","","","86273","Physeter macrocephalus","species","68698","","Physeter macrocephalus","species","68698","Late Pleistocene","","0.126","0.0117","29158"
"794915","occ","","","86305","Tursiops cortesii","species","63826","recombined as","Hemisyntrachelus cortesii","species","64535","Piacenzian","","3.6","2.588","19618"
"794916","occ","","","86306","Notiocetus n. sp. platensis","species","69869","","Notiocetus platensis","species","69869","Neogene","","23.03","2.588","16565"
"794917","occ","","","56685","Delphinus n. sp. sulcatus","species","63687","recombined as","Schizodelphis sulcatus","species","63687","Middle Miocene","","15.97","11.608","12198"
"795243","occ","","","86331","Delphinidae indet.","family","42953","","Delphinidae","family","42953","Late Pleistocene","","0.126","0.0117","29092"
"796240","occ","","","71648","n. gen. Araeodelphis n. sp. natator","species","62957","","Araeodelphis natator","species","62957","Langhian","","15.97","13.82","11926"
"796246","occ","","","86500","Delphinus n. sp. calvertensis","species","64430","recombined as","Lophocetus calvertensis","species","64430","Tortonian","","11.62","7.246","12835"
"796249","occ","","","71798","n. gen. Metopocetus n. sp. durinasus","species","63977","","Metopocetus durinasus","species","63977","Langhian","","15.97","13.82","12327"
"796315","occ","21285","","52059","Delphinidae indet.","family","42953","","Delphinidae","family","42953","Pliocene","","5.333","2.588","12278"
"796316","occ","","","47427","Miokogia sp.","genus","36772","nomen dubium","Odontoceti","suborder","42937","Burdigalian","","20.44","15.97","29143"
"796317","occ","","","52083","Squalodon n. sp. grateloupii","species","63728","","Squalodon grateloupii","species","63728","Chattian","","28.1","23.03","16669"
"796318","occ","","","52083","Squalodon n. sp. hypsispondylus","species","68332","","Squalodon hypsispondylus","species","68332","Chattian","","28.1","23.03","15197"
"796322","occ","","","85338","Delphinus n. sp. dationum","species","126814","subjective synonym of","Schizodelphis sulcatus","species","63687","Neogene","","23.03","2.588","29146"
"796365","occ","","","86521","Eschrichtius robustus","species","81900","","Eschrichtius robustus","species","64488","Holocene","","0.0117","0","29063"
"796366","occ","","","86523","Eschrichtius robustus","species","81900","","Eschrichtius robustus","species","64488","Holocene","","0.0117","0","29063"
"796367","occ","","","86522","Eschrichtius robustus","species","81900","","Eschrichtius robustus","species","64488","Holocene","","0.0117","0","29063"
"796368","occ","","","86526","Eschrichtius robustus","species","81900","","Eschrichtius robustus","species","64488","Holocene","","0.0117","0","29063"
"796369","occ","","","86525","Eschrichtius robustus","species","81900","","Eschrichtius robustus","species","64488","Holocene","","0.0117","0","29063"
"796370","occ","","","56423","Eschrichtius robustus","species","81900","","Eschrichtius robustus","species","64488","Holocene","","0.0117","0","29063"
"796371","occ","","","86527","Eschrichtius robustus","species","81900","","Eschrichtius robustus","species","64488","Holocene","","0.0117","0","29063"
"797035","occ","","","86616","Archaeoceti indet.","suborder","42933","","Archaeoceti","suborder","42933","Priabonian","","38","33.9","15072"
"797265","occ","21305","","79673","Archaeoceti indet.","suborder","148535","","Archaeoceti","suborder","42933","Bartonian","","41.3","38","12845"
"797314","occ","","","77694","Balaenoptera sursiplana ?","species","64011","","Balaenoptera sursiplana","species","64011","Middle Miocene","Pleistocene","15.97","0.0117","29187"
"797316","occ","","","77694","Squalodon atlanticus","species","69134","","Squalodon atlanticus","species","68297","Middle Miocene","Pleistocene","15.97","0.0117","29187"
"797318","occ","","","86678","Cetacea indet.","order","36652","","Cetacea","order","36652","Middle Miocene","","15.97","11.608","29187"
"797958","occ","","","13522","n. gen. Anisodelphis n. sp. brevirostratus","species","63860","subjective synonym of","Ischyrorhynchus vanbenedeni","species","63859","Tortonian","","11.62","7.246","15250"
"797959","occ","","","13522","Saurodelphis n. sp. acutirostratus","species","63865","subjective synonym of","Saurocetes argentinus","species","63503","Tortonian","","11.62","7.246","15250"
"797960","occ","","","52083","Squalodon n. sp. incertus","species","63416","nomen dubium","Odontoceti","suborder","42937","Chattian","","28.1","23.03","12649"
"797961","occ","","","49684","Delphinapterus (Pachypleurus) n. sp. fockii","species","69235","nomen dubium","Cetacea","order","36652","Sarmatian","","12.7","11.608","11981"
"798701","occ","","","86873","Delphinus n. sp. blainvillei","species","68423","recombined as","Pontoporia blainvillii","species","68423","Holocene","","0.0117","0","12161"
"798702","occ","","","86874","Lipotes n. sp. vexillifer","species","63539","","Lipotes vexillifer","species","63539","Holocene","","0.0117","0","12161"
"798703","occ","","","86876","Delphinus n. sp. gangetica","species","63563","recombined as","Platanista gangetica","species","63562","Holocene","","0.0117","0","12161"
"798704","occ","","","86877","Delphinus n. sp. guianensis","species","71645","subjective synonym of","Sotalia fluviatilis","species","94788","Holocene","","0.0117","0","12161"
"798705","occ","","","86878","Sotalia n. sp. brasiliensis","species","69751","subjective synonym of","Sotalia fluviatilis","species","94788","Holocene","","0.0117","0","12161"
"798706","occ","","","86879","Sotalia n. sp. borneensis","species","94784","subjective synonym of","Sousa chinensis","species","82053","Holocene","","0.0117","0","12161"
"798707","occ","","","86880","Sotalia n. sp. chinensis","species","82054","recombined as","Sousa chinensis","species","82053","Holocene","","0.0117","0","12161"
"798708","occ","","","86881","Delphinus n. sp. fluviatilis","species","94788","recombined as","Sotalia fluviatilis","species","94788","Holocene","","0.0117","0","12161"
"798709","occ","","","86882","Delphinus (Steno) n. sp. lentiginosus","species","103705","subjective synonym of","Sousa chinensis","species","82053","Holocene","","0.0117","0","12161"
"798710","occ","","","86883","Sotalia n. sp. teuszii","species","69752","recombined as","Sousa teuszii","species","69752","Holocene","","0.0117","0","12161"
"798711","occ","","","86884","Delphinus n. sp. plumbeus","species","94786","recombined as","Sousa plumbea","species","94786","Holocene","","0.0117","0","12161"
"798712","occ","","","86873","Delphinus n. sp. coeruleoalbus","species","82061","recombined as","Stenella coeruleoalba","species","82061","Holocene","","0.0117","0","12161"
"798714","occ","","","86886","Delphinus n. sp. frontalis","species","82055","recombined as","Stenella frontalis","species","82055","Holocene","","0.0117","0","12161"
"798715","occ","","","86887","Prodelphinus n. sp. graffmani","species","112982","subjective synonym of","Delphinus attenuata","species","93945","Holocene","","0.0117","0","12161"
"798716","occ","","","86888","Stenella n. sp. pernettyi","species","146051","nomen oblitum","Delphinus","genus","36703","Holocene","","0.0117","0","12161"
"798717","occ","","","86889","Delphinus n. sp. aduncus","species","69766","recombined as","Tursiops aduncus","species","69766","Holocene","","0.0117","0","12161"
"798719","occ","","","86890","Delphinus n. sp. truncatus","species","64471","recombined as","Tursiops truncatus","species","102834","Holocene","","0.0117","0","12161"
"798720","occ","","","86891","Tursiops n. sp. gilli","species","90628","recombined as","Tursiops truncatus gillii","subspecies","69770","Holocene","","0.0117","0","12161"
